TERYT4;GENDER;AGE_GROUP;predicted_BRCA_cases
1008;M;<75-84>;0
604;M;<75-84>;0
3004;M;<75-84>;0
3208;M;<75-84>;0,856876628
1464;M;<75-84>;0
3026;M;<75-84>;0
2470;M;<75-84>;0
1012;M;<75-84>;0
617;M;<75-84>;0,998000959
2468;M;<75-84>;1,326533708
1405;M;<75-84>;1,268422158
2211;M;<75-84>;0
2861;M;<75-84>;0
1661;M;<75-84>;1,390350233
1421;M;<75-84>;0
808;M;<75-84>;0
3001;M;<75-84>;0
1020;M;<75-84>;0
3201;M;<75-84>;0
2611;M;<75-84>;0
3014;M;<75-84>;0
1003;M;<75-84>;0
2477;M;<75-84>;0
3003;M;<75-84>;0
1463;M;<75-84>;2,563983635
2462;M;<75-84>;0
1017;M;<75-84>;0
1011;M;<75-84>;0
407;M;<75-84>;0
2405;M;<75-84>;1,332407704
809;M;<75-84>;0
462;M;<75-84>;0
2209;M;<75-84>;0
1603;M;<75-84>;0
2661;M;<75-84>;1,674091895
2206;M;<75-84>;1,299004555
2811;M;<75-84>;0
3210;M;<75-84>;0
861;M;<75-84>;0
225;M;<75-84>;1,858374158
1428;M;<75-84>;0
2063;M;<75-84>;0
419;M;<75-84>;0
2467;M;<75-84>;0
3063;M;<75-84>;0
2806;M;<75-84>;0
1002;M;<75-84>;0
1004;M;<75-84>;0
2476;M;<75-84>;0
2401;M;<75-84>;0
803;M;<75-84>;0
3215;M;<75-84>;0
2409;M;<75-84>;0
2416;M;<75-84>;0
2465;M;<75-84>;0
2461;M;<75-84>;0
662;M;<75-84>;0
1862;M;<75-84>;0
2463;M;<75-84>;0
1019;M;<75-84>;0
663;M;<75-84>;3,438723207
2471;M;<75-84>;1,052117212
463;M;<75-84>;0
3261;M;<75-84>;0
2610;M;<75-84>;0
1062;M;<75-84>;0
401;M;<75-84>;0
262;M;<75-84>;0
1263;M;<75-84>;1,964574953
2469;M;<75-84>;0
2466;M;<75-84>;0
1261;M;<75-84>;0
2473;M;<75-84>;2,761296534
2262;M;<75-84>;3,049021959
461;M;<75-84>;0
264;M;<75-84>;11,52947687
2862;M;<75-84>;2,348826062
261;M;<75-84>;0
3262;M;<75-84>;0
2261;M;<75-84>;6,470806336
207;M;<75-84>;0
2474;M;<75-84>;0
464;M;<75-84>;0
1465;M;<75-84>;18,05813682
3064;M;<75-84>;6,94866662
1462;M;<75-84>;0
221;M;<75-84>;0
3062;M;<75-84>;0
3263;M;<75-84>;0
2464;M;<75-84>;2,627345816
1061;M;<75-84>;6,088429533
2475;M;<75-84>;0
2264;M;<75-84>;0
1806;K;<85+>;1,028371539
2012;K;<85+>;1,663349529
1415;K;<85+>;0
1207;K;<85+>;0
2007;K;<85+>;1,36836421
1815;K;<85+>;2,57507591
412;K;<85+>;0
1816;K;<85+>;2,947110074
1210;K;<85+>;3,321847115
2006;K;<85+>;0
1819;K;<85+>;0,99092333
2604;K;<85+>;0
1204;K;<85+>;1,599135568
618;K;<85+>;0
1216;K;<85+>;2,482208557
1812;K;<85+>;0
605;K;<85+>;0
1813;K;<85+>;2,217193763
1409;K;<85+>;0,785563897
1211;K;<85+>;2,727186847
2608;K;<85+>;0
1202;K;<85+>;0
217;K;<85+>;0
1214;K;<85+>;0
1425;K;<85+>;0
2013;K;<85+>;0
2417;K;<85+>;0
1401;K;<85+>;0
608;K;<85+>;0
1426;K;<85+>;0
1820;K;<85+>;1,126813102
609;K;<85+>;1,815312452
1803;K;<85+>;1,848468293
611;K;<85+>;0
1205;K;<85+>;2,133195705
218;K;<85+>;0
406;K;<85+>;1,069069123
1811;K;<85+>;1,83066996
1817;K;<85+>;0
1209;K;<85+>;2,846948651
1804;K;<85+>;1,63685988
416;K;<85+>;0
602;K;<85+>;1,302156964
801;K;<85+>;0
616;K;<85+>;0
1416;K;<85+>;1,330933581
3007;K;<85+>;0
1217;K;<85+>;0
2014;K;<85+>;0
1403;K;<85+>;3,821285223
1218;K;<85+>;2,175178734
2205;K;<85+>;2,509165709
1007;K;<85+>;1,540843098
2201;K;<85+>;0
408;K;<85+>;2,446239852
2216;K;<85+>;1,038071012
1808;K;<85+>;0
3016;K;<85+>;1,688421559
2805;K;<85+>;2,121666513
2008;K;<85+>;1,670126385
615;K;<85+>;0
2002;K;<85+>;3,45425227
1801;K;<85+>;0
601;K;<85+>;1,04117817
2603;K;<85+>;1,00422855
812;K;<85+>;0
2414;K;<85+>;1,091492932
2613;K;<85+>;0
204;K;<85+>;0
1436;K;<85+>;0,962929238
1810;K;<85+>;1,523731949
1609;K;<85+>;0
1608;K;<85+>;0
2011;K;<85+>;0
1802;K;<85+>;1,745175396
1435;K;<85+>;0
1201;K;<85+>;1,734341492
603;K;<85+>;1,041737039
415;K;<85+>;1,754189748
1423;K;<85+>;0
1437;K;<85+>;0,993931181
2210;K;<85+>;0
3209;K;<85+>;0
2402;K;<85+>;0
2819;K;<85+>;1,181627615
3018;K;<85+>;0
405;K;<85+>;1,345637438
2818;K;<85+>;0
223;K;<85+>;2,581077032
2612;K;<85+>;0
1809;K;<85+>;1,174969805
2801;K;<85+>;0
1015;K;<85+>;1,051233992
1219;K;<85+>;1,839446401
2010;K;<85+>;0
1010;K;<85+>;1,467667817
2813;K;<85+>;0
1429;K;<85+>;0,875279074
613;K;<85+>;0
1410;K;<85+>;0
2004;K;<85+>;0
2410;K;<85+>;1,473524218
3205;K;<85+>;0
1434;K;<85+>;3,11334337
1411;K;<85+>;0,929755403
620;K;<85+>;1,641432822
212;K;<85+>;1,783928879
1433;K;<85+>;1,385832316
2062;K;<85+>;1,024448886
1602;K;<85+>;0
1814;K;<85+>;1,97624516
2411;K;<85+>;0
1206;K;<85+>;3,824615405
3021;K;<85+>;7,228509228
2817;K;<85+>;1,420597653
1611;K;<85+>;0
418;K;<85+>;0
210;K;<85+>;2,683346031
206;K;<85+>;0
2003;K;<85+>;0
1607;K;<85+>;1,826158166
3027;K;<85+>;0
1215;K;<85+>;0
610;K;<85+>;0,907035582
2212;K;<85+>;1,811526848
1601;K;<85+>;1,790761567
1013;K;<85+>;0,715198128
811;K;<85+>;0
3008;K;<85+>;0
607;K;<85+>;2,530904908
2809;K;<85+>;0
404;K;<85+>;1,304585155
216;K;<85+>;1,375666475
3010;K;<85+>;0
417;K;<85+>;0
1430;K;<85+>;0
2403;K;<85+>;3,279569739
203;K;<85+>;2,760800063
612;K;<85+>;0,785119679
2408;K;<85+>;0
403;K;<85+>;1,926653893
2214;K;<85+>;1,697572995
1419;K;<85+>;0
1005;K;<85+>;0
2814;K;<85+>;3,433333597
1805;K;<85+>;1,911563731
3029;K;<85+>;1,141986456
2601;K;<85+>;1,20533389
2001;K;<85+>;1,586270877
1807;K;<85+>;1,885287976
1424;K;<85+>;1,629653505
2804;K;<85+>;2,135349401
3013;K;<85+>;1,733536534
619;K;<85+>;1,403730204
2812;K;<85+>;0
807;K;<85+>;0
3031;K;<85+>;0
1404;K;<85+>;0,747770746
3006;K;<85+>;0
3015;K;<85+>;2,049475167
222;K;<85+>;0
1461;K;<85+>;0
1438;K;<85+>;1,263859161
209;K;<85+>;1,727029329
2606;K;<85+>;1,329164888
3217;K;<85+>;2,324889892
2404;K;<85+>;2,744800523
2807;K;<85+>;0
1418;K;<85+>;2,29910656
1412;K;<85+>;2,505346791
215;K;<85+>;0
214;K;<85+>;0
1861;K;<85+>;1,485653563
1402;K;<85+>;0
2605;K;<85+>;1,406530322
2208;K;<85+>;1,201885099
2602;K;<85+>;1,368279915
1021;K;<85+>;0
411;K;<85+>;0
1009;K;<85+>;2,04715935
661;K;<85+>;0
2607;K;<85+>;1,706361456
2207;K;<85+>;2,88478311
1606;K;<85+>;0
2816;K;<85+>;1,293212666
2802;K;<85+>;0
2479;K;<85+>;0
2810;K;<85+>;1,230835425
1018;K;<85+>;0
2213;K;<85+>;1,789563498
1001;K;<85+>;2,399589482
1407;K;<85+>;1,233957397
1604;K;<85+>;0
1006;K;<85+>;0
1605;K;<85+>;1,037655027
3022;K;<85+>;0
2009;K;<85+>;1,077068371
1864;K;<85+>;0
1408;K;<85+>;0
1818;K;<85+>;1,438422448
1422;K;<85+>;1,212834815
220;K;<85+>;2,691912615
410;K;<85+>;1,739384744
804;K;<85+>;1,792009226
2415;K;<85+>;2,902499814
3212;K;<85+>;0
1213;K;<85+>;4,554802979
1863;K;<85+>;6,815623457
2478;K;<85+>;2,320708421
2202;K;<85+>;1,899473151
409;K;<85+>;0
1262;K;<85+>;1,55568625
3214;K;<85+>;3,058300709
413;K;<85+>;0
226;K;<85+>;0
213;K;<85+>;0
3218;K;<85+>;0
3030;K;<85+>;0
805;K;<85+>;0
402;K;<85+>;2,902466993
3213;K;<85+>;0
1420;K;<85+>;1,61217101
862;K;<85+>;2,346707198
1016;K;<85+>;1,754220485
208;K;<85+>;0
2215;K;<85+>;3,007375978
2204;K;<85+>;0
3211;K;<85+>;2,112888208
1014;K;<85+>;1,867840252
3020;K;<85+>;0
3203;K;<85+>;0
414;K;<85+>;2,134421954
3012;K;<85+>;1,362564345
664;K;<85+>;1,282424415
1414;K;<85+>;1,50174006
1821;K;<85+>;0,999609887
1203;K;<85+>;3,695092514
1417;K;<85+>;0
3005;K;<85+>;0
606;K;<85+>;0
2413;K;<85+>;0
224;K;<85+>;2,679141493
2407;K;<85+>;1,891237315
202;K;<85+>;4,828245291
2005;K;<85+>;1,22524176
2609;K;<85+>;2,092291195
1610;K;<85+>;0
3206;K;<85+>;0
3025;K;<85+>;0
211;K;<85+>;2,858091486
201;K;<85+>;2,653491602
2803;K;<85+>;1,516365025
3202;K;<85+>;1,460524441
1406;K;<85+>;1,298886016
3028;K;<85+>;2,013366157
3009;K;<85+>;1,87875143
1212;K;<85+>;2,325305269
810;K;<85+>;2,629893614
2203;K;<85+>;1,601971842
3061;K;<85+>;2,01068217
3024;K;<85+>;0
614;K;<85+>;1,641351775
2406;K;<85+>;2,687993925
1427;K;<85+>;0
3216;K;<85+>;0
2472;K;<85+>;0
1413;K;<85+>;0
802;K;<85+>;0
3023;K;<85+>;0
2815;K;<85+>;1,699744402
3017;K;<85+>;2,835090379
3019;K;<85+>;4,250448729
2412;K;<85+>;0
2808;K;<85+>;0
219;K;<85+>;3,856891883
3207;K;<85+>;1,263240006
806;K;<85+>;1,647633146
3011;K;<85+>;2,441176469
2061;K;<85+>;5,398496332
3002;K;<85+>;1,999342623
1208;K;<85+>;0
1432;K;<85+>;0
205;K;<85+>;0
3204;K;<85+>;1,737412171
1063;K;<85+>;0,966253183
2263;K;<85+>;3,422603862
1008;K;<85+>;0
604;K;<85+>;0
3004;K;<85+>;0
3208;K;<85+>;1,428917942
1464;K;<85+>;1,461754065
3026;K;<85+>;1,143519982
2470;K;<85+>;1,85272675
1012;K;<85+>;1,950146526
617;K;<85+>;0
2468;K;<85+>;1,656213506
1405;K;<85+>;1,878252586
2211;K;<85+>;0
2861;K;<85+>;2,865116472
1661;K;<85+>;4,342885475
1421;K;<85+>;4,65145571
808;K;<85+>;1,949021676
3001;K;<85+>;0
1020;K;<85+>;3,052158503
3201;K;<85+>;1,1305472
2611;K;<85+>;1,982412842
3014;K;<85+>;0
1003;K;<85+>;1,137187496
2477;K;<85+>;1,682461461
3003;K;<85+>;2,766851358
1463;K;<85+>;4,171695933
2462;K;<85+>;3,506644003
1017;K;<85+>;1,384746236
1011;K;<85+>;0
407;K;<85+>;0
2405;K;<85+>;2,306220422
809;K;<85+>;0
462;K;<85+>;2,320206511
2209;K;<85+>;1,145913016
1603;K;<85+>;1,367905118
2661;K;<85+>;2,353595526
2206;K;<85+>;2,782267631
2811;K;<85+>;0
3210;K;<85+>;2,220424717
861;K;<85+>;2,233942045
225;K;<85+>;0
1428;K;<85+>;0
2063;K;<85+>;1,245033944
419;K;<85+>;1,768196355
2467;K;<85+>;0
3063;K;<85+>;2,075351108
2806;K;<85+>;0
1002;K;<85+>;2,052048215
1004;K;<85+>;0
2476;K;<85+>;1,074193063
2401;K;<85+>;2,196782658
803;K;<85+>;2,082550797
3215;K;<85+>;2,312772782
2409;K;<85+>;1,404337309
2416;K;<85+>;1,763921884
2465;K;<85+>;0
2461;K;<85+>;0
662;K;<85+>;1,881788041
1862;K;<85+>;0
2463;K;<85+>;1,710156187
1019;K;<85+>;0
663;K;<85+>;6,751538998
2471;K;<85+>;0
463;K;<85+>;0
3261;K;<85+>;0
2610;K;<85+>;1,446084296
1062;K;<85+>;1,68666897
401;K;<85+>;0
262;K;<85+>;2,116968899
1263;K;<85+>;2,590426563
2469;K;<85+>;7,83011442
2466;K;<85+>;3,805627992
1261;K;<85+>;26,98576776
2473;K;<85+>;4,198104613
2262;K;<85+>;4,872244248
461;K;<85+>;7,246852792
264;K;<85+>;17,4113934
2862;K;<85+>;2,935079149
261;K;<85+>;2,238025318
3262;K;<85+>;7,90670749
2261;K;<85+>;8,28759456
207;K;<85+>;1,447098562
2474;K;<85+>;1,897235664
464;K;<85+>;3,0706903
1465;K;<85+>;49,43873633
3064;K;<85+>;17,51196827
1462;K;<85+>;3,478570881
221;K;<85+>;4,654051407
3062;K;<85+>;0
3263;K;<85+>;1,040970599
2464;K;<85+>;5,750557955
1061;K;<85+>;17,48845114
2475;K;<85+>;4,146883489
2264;K;<85+>;1,507252609
1806;M;<85+>;0
2012;M;<85+>;0
1415;M;<85+>;0
1207;M;<85+>;0
2007;M;<85+>;0
1815;M;<85+>;0
412;M;<85+>;0
1816;M;<85+>;0
1210;M;<85+>;0
2006;M;<85+>;0
1819;M;<85+>;0
2604;M;<85+>;0
1204;M;<85+>;0
618;M;<85+>;0
1216;M;<85+>;0
1812;M;<85+>;0
605;M;<85+>;0
1813;M;<85+>;0
1409;M;<85+>;0
1211;M;<85+>;0
2608;M;<85+>;0
1202;M;<85+>;0
217;M;<85+>;0
1214;M;<85+>;0
1425;M;<85+>;0
2013;M;<85+>;0
2417;M;<85+>;0
1401;M;<85+>;0
608;M;<85+>;0
1426;M;<85+>;0
1820;M;<85+>;0
609;M;<85+>;0
1803;M;<85+>;0
611;M;<85+>;0
1205;M;<85+>;0
218;M;<85+>;0
406;M;<85+>;0
1811;M;<85+>;0
1817;M;<85+>;0
1209;M;<85+>;0
1804;M;<85+>;0
416;M;<85+>;0
602;M;<85+>;0
801;M;<85+>;0
616;M;<85+>;0
1416;M;<85+>;0
3007;M;<85+>;0
1217;M;<85+>;0
2014;M;<85+>;0
1403;M;<85+>;0
1218;M;<85+>;0
2205;M;<85+>;0
1007;M;<85+>;0
2201;M;<85+>;0
408;M;<85+>;0
2216;M;<85+>;0
1808;M;<85+>;0
3016;M;<85+>;0
2805;M;<85+>;0
2008;M;<85+>;0
615;M;<85+>;0
2002;M;<85+>;0
1801;M;<85+>;0
601;M;<85+>;0
2603;M;<85+>;0
812;M;<85+>;0
2414;M;<85+>;0
2613;M;<85+>;0
204;M;<85+>;0
1436;M;<85+>;0
1810;M;<85+>;0
1609;M;<85+>;0
1608;M;<85+>;0
2011;M;<85+>;0
1802;M;<85+>;0
1435;M;<85+>;0
1201;M;<85+>;0
603;M;<85+>;0
415;M;<85+>;0
1423;M;<85+>;0
1437;M;<85+>;0
2210;M;<85+>;0
3209;M;<85+>;0
2402;M;<85+>;0
2819;M;<85+>;0
3018;M;<85+>;0
405;M;<85+>;0
2818;M;<85+>;0
223;M;<85+>;0
2612;M;<85+>;0
1809;M;<85+>;0
2801;M;<85+>;0
1015;M;<85+>;0
1219;M;<85+>;0
2010;M;<85+>;0
1010;M;<85+>;0
2813;M;<85+>;0
1429;M;<85+>;0
613;M;<85+>;0
1410;M;<85+>;0
2004;M;<85+>;0
2410;M;<85+>;0
3205;M;<85+>;0
1434;M;<85+>;0
1411;M;<85+>;0
620;M;<85+>;0
212;M;<85+>;0
1433;M;<85+>;0
2062;M;<85+>;0
1602;M;<85+>;0
1814;M;<85+>;0
2411;M;<85+>;0
1206;M;<85+>;0
3021;M;<85+>;1,009964967
2817;M;<85+>;0
1611;M;<85+>;0
418;M;<85+>;0
210;M;<85+>;0
206;M;<85+>;0
2003;M;<85+>;0
1607;M;<85+>;0
3027;M;<85+>;0
1215;M;<85+>;0
610;M;<85+>;0
2212;M;<85+>;0
1601;M;<85+>;0
1013;M;<85+>;0
811;M;<85+>;0
3008;M;<85+>;0
607;M;<85+>;0
2809;M;<85+>;0
404;M;<85+>;0
216;M;<85+>;0
3010;M;<85+>;0
417;M;<85+>;0
1430;M;<85+>;0
2403;M;<85+>;0
203;M;<85+>;0
612;M;<85+>;0
2408;M;<85+>;0
403;M;<85+>;0
2214;M;<85+>;0
1419;M;<85+>;0
1005;M;<85+>;0
2814;M;<85+>;0
1805;M;<85+>;0
3029;M;<85+>;0
2601;M;<85+>;0
2001;M;<85+>;0
1807;M;<85+>;0
1424;M;<85+>;0
2804;M;<85+>;0
3013;M;<85+>;0
619;M;<85+>;0
2812;M;<85+>;0
807;M;<85+>;0
3031;M;<85+>;0
1404;M;<85+>;0
3006;M;<85+>;0
3015;M;<85+>;0
222;M;<85+>;0
1461;M;<85+>;0
1438;M;<85+>;0
209;M;<85+>;0
2606;M;<85+>;0
3217;M;<85+>;0
2404;M;<85+>;0
2807;M;<85+>;0
1418;M;<85+>;0
1412;M;<85+>;0
215;M;<85+>;0
214;M;<85+>;0
1861;M;<85+>;0
1402;M;<85+>;0
2605;M;<85+>;0
2208;M;<85+>;0
2602;M;<85+>;0
1021;M;<85+>;0
411;M;<85+>;0
1009;M;<85+>;0
661;M;<85+>;0
2607;M;<85+>;0
2207;M;<85+>;0
1606;M;<85+>;0
2816;M;<85+>;0
2802;M;<85+>;0
2479;M;<85+>;0
2810;M;<85+>;0
1018;M;<85+>;0
2213;M;<85+>;0
1001;M;<85+>;0
1407;M;<85+>;5,406589946
1604;M;<85+>;0
1006;M;<85+>;0
1605;M;<85+>;0
3022;M;<85+>;0
2009;M;<85+>;0
1864;M;<85+>;0
1408;M;<85+>;0
1818;M;<85+>;0
1422;M;<85+>;0
220;M;<85+>;0
410;M;<85+>;0
804;M;<85+>;0
2415;M;<85+>;0
3212;M;<85+>;0
1213;M;<85+>;0
1863;M;<85+>;0
2478;M;<85+>;0
2202;M;<85+>;0
409;M;<85+>;0
1262;M;<85+>;0
3214;M;<85+>;0
413;M;<85+>;0
226;M;<85+>;0
213;M;<85+>;0
3218;M;<85+>;0
3030;M;<85+>;0
805;M;<85+>;0
402;M;<85+>;0
3213;M;<85+>;0
1420;M;<85+>;0
862;M;<85+>;0
1016;M;<85+>;0
208;M;<85+>;0
2215;M;<85+>;0
2204;M;<85+>;1,263582575
3211;M;<85+>;0
1014;M;<85+>;-0,124358214
3020;M;<85+>;0
3203;M;<85+>;0
414;M;<85+>;0
3012;M;<85+>;0
664;M;<85+>;0
1414;M;<85+>;0
1821;M;<85+>;0
1203;M;<85+>;0
1417;M;<85+>;0
3005;M;<85+>;0
606;M;<85+>;0
2413;M;<85+>;0
224;M;<85+>;0
2407;M;<85+>;0
202;M;<85+>;0
2005;M;<85+>;0,76027813
2609;M;<85+>;0
1610;M;<85+>;0
3206;M;<85+>;0
3025;M;<85+>;0
211;M;<85+>;0
201;M;<85+>;0
2803;M;<85+>;0
3202;M;<85+>;0
1406;M;<85+>;0
3028;M;<85+>;0
3009;M;<85+>;0
1212;M;<85+>;0
810;M;<85+>;0
2203;M;<85+>;0
3061;M;<85+>;0
3024;M;<85+>;0
614;M;<85+>;0
2406;M;<85+>;0
1427;M;<85+>;0
3216;M;<85+>;0
2472;M;<85+>;0
1413;M;<85+>;0
802;M;<85+>;0
3023;M;<85+>;0
2815;M;<85+>;0
3017;M;<85+>;0,229088052
3019;M;<85+>;0
2412;M;<85+>;0
2808;M;<85+>;0
219;M;<85+>;0
3207;M;<85+>;0
806;M;<85+>;0
3011;M;<85+>;0
2061;M;<85+>;0
3002;M;<85+>;0
1208;M;<85+>;0
1432;M;<85+>;0
205;M;<85+>;0
3204;M;<85+>;0
1063;M;<85+>;0
2263;M;<85+>;0
1008;M;<85+>;0
604;M;<85+>;0
3004;M;<85+>;0
3208;M;<85+>;0
1464;M;<85+>;0
3026;M;<85+>;0
2470;M;<85+>;0
1012;M;<85+>;0
617;M;<85+>;0
2468;M;<85+>;0
1405;M;<85+>;0
2211;M;<85+>;0
2861;M;<85+>;0
1661;M;<85+>;0
1421;M;<85+>;0
808;M;<85+>;0
3001;M;<85+>;0
1020;M;<85+>;0
3201;M;<85+>;0
2611;M;<85+>;0
3014;M;<85+>;0
1003;M;<85+>;0
2477;M;<85+>;0
3003;M;<85+>;0
1463;M;<85+>;0,647909148
2462;M;<85+>;0
1017;M;<85+>;0
1011;M;<85+>;0
407;M;<85+>;0
2405;M;<85+>;0
809;M;<85+>;0
462;M;<85+>;0
2209;M;<85+>;0
1603;M;<85+>;0
2661;M;<85+>;0
2206;M;<85+>;0
2811;M;<85+>;0
3210;M;<85+>;0
861;M;<85+>;0
225;M;<85+>;0
1428;M;<85+>;0
2063;M;<85+>;0
419;M;<85+>;0
2467;M;<85+>;0
3063;M;<85+>;0
2806;M;<85+>;0
1002;M;<85+>;0
1004;M;<85+>;0
2476;M;<85+>;0
2401;M;<85+>;0
803;M;<85+>;0
3215;M;<85+>;0
2409;M;<85+>;0
2416;M;<85+>;0
2465;M;<85+>;0
2461;M;<85+>;0
662;M;<85+>;0
1862;M;<85+>;0
2463;M;<85+>;0
1019;M;<85+>;0
663;M;<85+>;0
2471;M;<85+>;0
463;M;<85+>;0
3261;M;<85+>;0
2610;M;<85+>;0
1062;M;<85+>;0
401;M;<85+>;0
262;M;<85+>;0
1263;M;<85+>;0
2469;M;<85+>;0
2466;M;<85+>;0
1261;M;<85+>;6,632102075
2473;M;<85+>;0
2262;M;<85+>;0
461;M;<85+>;0
264;M;<85+>;6,050723367
2862;M;<85+>;0
261;M;<85+>;0
3262;M;<85+>;0
2261;M;<85+>;-0,350311555
207;M;<85+>;0
2474;M;<85+>;0
464;M;<85+>;0
1465;M;<85+>;3,358742255
3064;M;<85+>;0
1462;M;<85+>;0
221;M;<85+>;0
3062;M;<85+>;0
3263;M;<85+>;0
2464;M;<85+>;0
1061;M;<85+>;0,110609597
2475;M;<85+>;0
2264;M;<85+>;0
